pvalue adj_pvalue weight weighted_pvalue group covariate fold symbol bh
1 1 6.42527294603216 0.155635411662556 11 5.26571182113952 1 REPS2 1
0.747 1 0.0786778673396068 1 6 0.0908239476945699 2 RER1 1
0.568 1 5.1236008176401 0.110859534186275 11 6.81239802212766 4 RERE 1
0.487 1 4.07367989367099 0.119547930301696 10 3.95614159922922 3 RERG 1
0.554 1 0.221390839485928 1 7 0.121956737436382 4 RERGL 1
0.884 1 0.11679592833327 1 3 -2.81048474674039 5 RESP18 1
0.355 1 2.78156539953176 0.127625976387167 10 3.28296248418182 1 REST 1
0.607 1 0.385724781771319 1 5 -1.00809588978859 5 RET 1
0.257 1 0.0235148833964863 1 2 -4.15185620035744 2 RETN 1
1 1 0 1 2 -3.53955209874668 1 RETNLB 1
0.28 1 0.167031115853511 1 6 0.0165965457433589 1 RETREG1 1
0.0529 1 0.169605541081847 0.311900187119899 5 -1.1309189655023 4 RETREG2 0.998419914346895
0.696 1 0.221390839485928 1 6 -0.197487891544481 4 RETREG3 1
0.392 1 0 1 3 -2.07164211136488 2 RETSAT 1
0.68 1 2.78156539953176 0.244466658995136 10 3.60747438879386 1 REV1 1
0.0684 0.612015708045327 5.5207154440852 0.0123896985259913 11 5.04234782913543 5 REV3L 1
1 1 0.0786778673396068 1 6 -0.31689108227629 2 REXO1 1
1 1 0.274566347243145 1 4 -1.59202025948341 4 REXO2 1
0.416 1 0.40332971521484 1 5 -0.618809360430044 2 REXO4 1
0.298 0.967226869753633 3.68310071232421 0.0809100872541571 10 3.24614353785974 4 RFC1 1
1 1 0.0214787345058515 1 2 -3.15397158495658 4 RFC2 1
0.477 1 0.363558486252013 1 5 -0.731453522133568 1 RFC3 1
0.261 1 0.11679592833327 1 2 -3.66278822775561 5 RFC4 1
0.894 1 0 1 3 -2.27876661347118 1 RFC5 1
0.588 1 0.0287657796889068 1 1 -4.71695288990627 2 RFESD 1
0.146 1 0.0786778673396068 1 6 0.0395729174975172 2 RFFL 1
1 1 0.385724781771319 1 7 0.169489924518471 5 RFK 1
0.439 1 0.221390839485928 1 8 0.838543220631609 4 RFLNA 1
0.314 1 0.242378328860233 1 8 1.11309863016542 2 RFLNB 1
0.189 1 0.40332971521484 0.46859924491139 5 -1.04604754419839 2 RFNG 1
0.22 1 0.0786778673396068 1 6 -0.221805983666945 2 RFPL1 1
0.167 1 0.300594787754451 0.555565188763081 4 -1.92185684245188 2 RFPL2 1
0.219 1 0 1 2 -3.60283767115788 1 RFPL3 1
1 1 1 1 1 1 1 RFPL4A 1
1 1 0.0214787345058515 1 2 -3.82990265573936 4 RFPL4B 1
0.534 1 0.385724781771319 1 6 0.0908239476945699 5 RFT1 1
0.139 0.844552854975937 2.98754760220994 0.0465264553097596 10 4.55014310594907 5 RFTN1 1
0.771 1 0.00325203937274412 1 6 0.0908239476945699 3 RFTN2 1
0.54 1 0 1 3 -2.35674315549634 3 RFWD3 1
0.00871 0.800575072935798 0.242378328860233 0.0359355559589761 8 1.22508812351311 2 RFX1 0.699306621621622
0.431 1 0.375356525345088 1 9 2.81392124952858 4 RFX2 1
0.052 0.557692756470046 5.5207154440852 0.00941906905484722 11 6.11502908498311 5 RFX3 0.995429212253829
0.0102 0.375972049474152 2.98754760220994 0.00341417154071617 10 3.96025849696608 5 RFX4 0.745282845188285
1 1 0 1 3 -2.14371476320148 2 RFX5 1
0.506 1 0.201957859135383 1 1 -4.39635181368858 3 RFX6 1
0.686 1 4.82193052456063 0.142266670269478 11 5.65702758998853 2 RFX7 1
1 1 0 1 2 -3.35716044534068 1 RFX8 1
0.361 1 0.0235148833964863 1 2 -3.98947233401351 2 RFXANK 1
0.918 1 0.0284121911228069 1 8 1.20168797453831 3 RFXAP 1
0.692 1 0.385724781771319 1 8 0.893045844914996 5 RGCC 1
0.307 0.898705627355087 5.1236008176401 0.0599187975267367 11 6.61743203132814 4 RGL1 1
0.494 1 0.0284121911228069 1 8 0.932557588328314 3 RGL2 1
0.831 1 0.0254833920080453 1 4 -1.63886853666973 1 RGL3 1
0.141 1 0.201957859135383 0.698165451959361 1 -4.27926264764119 3 RGL4 1
0.343 0.92427323498746 5.1236008176401 0.0669451060315006 11 5.53632845162202 4 RGMA 1
0.0854 0.63831296109105 6.42527294603216 0.0132912641559823 11 5.12319137535465 1 RGMB 1
1 1 0.221390839485928 1 6 -0.397406458421316 4 RGN 1
1 1 0.0786778673396068 1 6 -0.216388866183186 2 RGP1 1
0.292 1 0 1 3 -3.00179639050048 4 RGPD2 1
0.237 1 0 1 3 -3.01021710919908 3 RGPD3 1
0.566 1 0 1 3 -3.02301001961328 4 RGPD4 1
0.746 1 0 1 3 -2.07883490696951 2 RGPD8 1
0.828 1 0.300594787754451 1 4 -1.59946677861796 2 RGR 1
0.418 1 0.410939709841525 1 9 2.3290860457081 2 RGS1 1
0.176 1 0.221390839485928 0.794974175122483 8 1.45135293536329 4 RGS10 1
0.627 1 0.221390839485928 1 8 1.2681120392334 4 RGS11 1
0.233 0.912704359352976 3.68310071232421 0.0632619138597939 10 4.0775481438344 4 RGS12 1
1 1 0.11679592833327 1 2 -3.29146722112333 5 RGS13 1
0.202 1 0.218478071455209 0.92457791601027 8 1.3600747418787 1 RGS14 1
1 1 0.410939709841525 1 9 2.37640134001584 2 RGS16 1
1 1 2.98754760220994 0.334722700070213 10 3.58317438118802 5 RGS17 1
1 1 0.274566347243145 1 4 -1.53996244600351 4 RGS18 1
0.496 1 0.385724781771319 1 6 -0.46535923360065 5 RGS19 1
0.765 1 4.07367989367099 0.187790896675149 10 3.37326563912863 3 RGS2 1
0.331 1 2.98754760220994 0.11079321372324 10 3.07400266588223 5 RGS20 1
0.494 1 0 1 3 -2.82028981693746 3 RGS21 1
0.47 1 0 1 3 -2.78396236662592 4 RGS22 1
0.899 1 0.167031115853511 1 6 -0.0818646442431674 1 RGS3 1
0.852 1 2.78156539953176 0.3063023433292 10 4.45749156220161 1 RGS4 1
0.607 1 4.82193052456063 0.125883190748649 10 3.15933845451072 2 RGS5 1
1 1 0.221390839485928 1 7 0.0908239476945699 4 RGS6 1
0.282 0.845007060312924 5.91730979646276 0.0476567916333489 11 6.55655733181973 3 RGS7 1
0.495 1 4.82193052456063 0.102655979276081 11 6.24836621432931 2 RGS7BP 1
0.746 1 0.370418080332222 1 9 2.17984961788329 1 RGS8 1
0.483 1 0.0766404183385558 1 7 0.293241201168975 3 RGS9 1
0.437 1 0 1 2 -3.55898091327013 1 RGS9BP 1
0.295 1 0.212876412581341 1 1 -5.76060670443999 5 RGSL1 1
0.561 1 0.200643126846621 1 1 -4.90093033273508 1 RHAG 1
0.62 1 0.370418080332222 1 9 2.03450333164638 1 RHBDD1 1
1 1 0.218478071455209 1 8 1.49096459999359 1 RHBDD2 1
0.246 1 0.0214787345058515 1 2 -3.56373584770017 4 RHBDD3 1
0.446 1 0.40332971521484 1 5 -0.679847514316814 2 RHBDF1 1
0.494 1 0.385724781771319 1 8 1.47961064041649 5 RHBDF2 1
0.897 1 0.40332971521484 1 5 -0.519568593739063 2 RHBDL1 1
0.161 1 0 1 3 -2.06421581298383 3 RHBDL2 1
0.392 1 0.242378328860233 1 8 1.5877756522585 2 RHBDL3 1
0.266 1 0.0214787345058515 1 2 -3.46986801423279 4 RHCE 1
0.688 1 0 1 3 -2.07620734953464 4 RHCG 1
0.62 1 0.166477570037299 1 1 -6.25918298112597 4 RHD 1
1 1 0.221390839485928 1 7 0.157358715853578 4 RHEB 1
0.729 1 0.11679592833327 1 3 -2.23738786246494 5 RHEBL1 1
0.0387 1 0.221390839485928 0.174803980552501 6 0.0908239476945699 4 RHNO1 0.959968892045454
0.0277 1 0.212876412581341 0.130122448345073 1 -4.22767446880425 5 RHO 0.876279569892473
0.18 0.848339026362773 3.68310071232421 0.0488718647843902 10 3.89737883709534 4 RHOA 1
1 1 4.82193052456063 0.207385816719356 11 5.05250728641526 2 RHOB 1
0.155 1 0.242378328860233 0.639496116376727 8 1.36088401865044 2 RHOBTB1 1
0.0673 1 0.410939709841525 0.163770982429402 9 2.90731590965338 2 RHOBTB2 1
0.598 1 3.68310071232421 0.162363195228141 10 3.98769198498164 4 RHOBTB3 1
0.0791 1 0.218478071455209 0.362050065130754 8 1.14286864639654 1 RHOC 1
1 1 0 1 2 -3.86298180906898 1 RHOD 1
0.316 1 0.00325203937274412 1 6 -0.362978992328974 3 RHOF 1
0.173 1 0.221390839485928 0.781423478955623 8 0.922972950040971 4 RHOG 1
1 1 0 1 3 -2.83361298427382 2 RHOH 1
1 1 4.07367989367099 0.245478296307384 10 4.18518898643194 3 RHOJ 1
0.734 1 0.0284121911228069 1 8 1.26700763818888 3 RHOQ 1
0.21 0.824259932961833 5.1236008176401 0.0409867996111228 11 4.89324716517952 4 RHOT1 1
1 1 0.274566347243145 1 4 -1.57613833989213 4 RHOT2 1
1 1 0.410939709841525 1 9 2.4572304259105 2 RHOU 1
0.954 1 0.221390839485928 1 7 0.0908239476945699 4 RHOV 1
0.18 1 0.2874741298107 0.626143298941469 4 -1.89281434258509 5 RHOXF2 1
0.0161 0.825670514310339 0.385724781771319 0.0417396049226234 7 0.634493557829788 5 RHPN1 0.820950815217391
0.495 1 0.242378328860233 1 7 0.464985716045542 2 RHPN2 1
0.666 1 0.0287657796889068 1 1 -4.69612573291622 2 RIBC1 1
0.13 1 0.200643126846621 0.647916537402136 1 -4.81564284223662 1 RIBC2 1
0.695 1 0.410939709841525 1 9 1.96669591463458 2 RIC1 1
0.478 1 2.98754760220994 0.159997450633562 10 4.53210942792072 5 RIC3 1
0.784 1 0.221390839485928 1 7 0.227754969076894 4 RIC8A 1
0.0264 0.918010665792454 0.410939709841525 0.0642430005369423 9 2.49749437542081 2 RIC8B 0.876279569892473
0.936 1 6.42527294603216 0.145674745316153 11 7.17887209688319 1 RICTOR 1
1 1 0.272729416610176 1 4 -1.41923080474135 3 RIDA 1
0.605 0.995310081514928 6.42527294603216 0.0941594240558464 11 4.93818923603514 1 RIF1 1
0.397 1 0.00325203937274412 1 6 0.0908239476945699 3 RILP 1
0.0613 1 0.221390839485928 0.276885891676183 8 1.56426082250709 4 RILPL1 1
0.131 1 0.00325203937274412 1 6 0.0908239476945699 3 RILPL2 1
0.377 0.927855390425494 5.5207154440852 0.0682882506476423 11 5.49758237574005 5 RIMBP2 1
0.202 1 0.370418080332222 0.545329752313465 9 1.95760122752991 1 RIMKLA 1
1 1 4.82193052456063 0.207385816719356 10 4.38768576692784 2 RIMKLB 1
0.537 1 5.1236008176401 0.104809101862728 11 7.13210577470483 4 RIMS1 1
0.325 0.913895845257652 5.1236008176401 0.0634319517791186 11 7.30008825330817 4 RIMS2 1
0.74 1 0.385724781771319 1 9 2.7374598885013 5 RIMS3 1
0.32 1 0.410939709841525 0.778703036811421 9 2.72141133669509 2 RIMS4 1
0.956 1 0.385724781771319 1 7 0.19412089734226 5 RIN1 1
0.115 0.682082283707735 6.42527294603216 0.017898072341194 11 4.77949644624122 1 RIN2 1
0.833 1 0.385724781771319 1 8 1.76920169408693 5 RIN3 1
0.962 1 0.242378328860233 1 7 0.555462862666875 2 RING1 1
0.361 1 0 1 3 -2.40099920207743 1 RINL 1
0.276 1 0.385724781771319 0.71553608438783 6 -0.43826580423377 5 RINT1 1
0.489 1 0.242378328860233 1 8 1.03298934821992 2 RIOK1 1
0.353 1 0.169605541081847 1 5 -0.729406920164176 4 RIOK2 1
0.554 1 0.37284527840381 1 9 2.69976132620901 3 RIOK3 1
0.903 1 0.363558486252013 1 5 -0.959536778757817 1 RIOX2 1
0.241 1 0.410939709841525 0.586460724598602 9 2.4269240392973 2 RIPK1 1
0.103 1 0.37284527840381 0.27625400123331 9 2.40091738617534 3 RIPK2 1
0.473 1 0 1 3 -2.87211156652639 4 RIPK3 1
0.258 1 0.11679592833327 1 2 -3.43387654093504 5 RIPK4 1
0.884 1 0.221390839485928 1 8 1.62867815182649 4 RIPOR1 1
0.304 1 0.370418080332222 0.820694280709373 9 1.89291623908136 1 RIPOR2 1
0.0792 1 0.221390839485928 0.357738378805118 7 0.288859216992957 4 RIPOR3 1
0.642 1 0.11679592833327 1 2 -3.85871523456322 5 RIPPLY1 1
1 1 0.00325203937274412 1 6 -0.0186690378196531 3 RIPPLY2 1
0.904 1 0.00325203937274412 1 6 -0.475640870042551 3 RIPPLY3 1
0.699 1 0.169605541081847 1 5 -0.768782960208513 4 RIT1 1
0.916 1 2.78156539953176 0.329310970058154 10 4.3989358032524 1 RIT2 1
0.276 1 0.11679592833327 1 3 -2.13019412659202 5 RITA1 1
0.148 1 0.2874741298107 0.514828934685208 4 -1.53122521545647 5 RLBP1 1
0.494 1 5.1236008176401 0.0964165667042603 11 6.44176358687568 4 RLF 1
1 1 4.07367989367099 0.245478296307384 10 3.41184601982144 3 RLIM 1
0.375 1 0.0213350353753258 1 2 -3.80172737580349 3 RLN1 1
0.872 1 0.11679592833327 1 2 -4.02609589297543 5 RLN2 1
0.115 1 0 1 3 -2.11322575844514 4 RLN3 1
0.738 1 0.40332971521484 1 5 -1.04725385386723 2 RMDN1 1
0.319 1 0.221390839485928 1 8 1.35417820865556 4 RMDN2 1
0.394 1 0.385724781771319 1 6 0.0908239476945699 5 RMDN3 1
0.833 1 0 1 3 -2.56970770512739 2 RMI1 1
0.0274 1 0.11679592833327 0.234597219192571 2 -3.30078003567192 5 RMI2 0.876279569892473
0.488 1 0.40332971521484 1 5 -1.35550385881632 2 RMND1 1
0.192 1 0.375356525345088 0.511513686417155 9 2.03367396049392 4 RMND5A 1
0.824 1 0.274566347243145 1 4 -1.66756519806102 4 RMND5B 1
0.739 1 0.0284121911228069 1 8 1.45779585113853 3 RNASE1 1
0.216 1 0.11679592833327 1 3 -2.96913425794122 5 RNASE10 1
0.315 1 0.0214787345058515 1 2 -3.87489337288569 4 RNASE11 1
0.333 1 0.300594787754451 1 4 -1.89021087068946 2 RNASE12 1
0.452 1 0.0235148833964863 1 2 -3.8707180513653 2 RNASE13 1
0.473 1 0.0235148833964863 1 2 -3.41718157998497 2 RNASE2 1
0.335 1 0.212876412581341 1 1 -4.72092817691663 5 RNASE3 1
0.231 1 0.0766404183385558 1 7 0.252594130313691 3 RNASE4 1
0.371 1 0.221390839485928 1 7 0.133844741392885 4 RNASE6 1
0.086 1 0.11679592833327 0.736327038341645 2 -3.70332288534777 5 RNASE7 1
0.154 1 0.274566347243145 0.560884469441638 4 -1.89218166885334 4 RNASE8 1
0.11 1 0.0235148833964863 1 2 -3.87704212847758 2 RNASE9 1
1 1 0 1 3 -2.25996742333343 4 RNASEH1 1
0.0531 1 0 1 2 -3.75087251031109 1 RNASEH2A 0.998419914346895
0.451 1 0.0786778673396068 1 6 -0.392992604581412 2 RNASEH2B 1
0.302 1 0.11679592833327 1 3 -2.70385555022662 5 RNASEH2C 1
1 1 0.218478071455209 1 8 1.01694303334246 1 RNASEK 1
0.902 1 0.2874741298107 1 4 -1.48325266359134 5 RNASEL 1
0.722 1 0.221390839485928 1 7 0.621987835519789 4 RNASET2 1
0.258 1 0.37284527840381 0.691976041924214 9 2.86490262390589 3 RND1 1
0.567 1 0.363558486252013 1 5 -0.925950598178428 1 RND2 1
1 1 4.82193052456063 0.207385816719356 10 4.43577450769589 2 RND3 1
0.433 1 0.375356525345088 1 9 2.00922162793264 4 RNF10 1
1 1 0.0284121911228069 1 8 1.15783879485298 3 RNF103 1
0.8 1 0.370418080332222 1 9 2.8235431502704 1 RNF11 1
0.779 1 5.91730979646276 0.131647661994251 11 5.00965841445826 3 RNF111 1
0.163 0.898705627355087 2.78156539953176 0.0586000962003046 10 3.38358344893947 1 RNF112 1
1 1 0 1 3 -2.26149363451008 1 RNF113A 1
0.292 1 0.200643126846621 1 1 -4.97077808551607 1 RNF113B 1
1 1 0.221390839485928 1 8 1.02156526432315 4 RNF114 1
0.168 1 0.167031115853511 1 6 -0.302648190436073 1 RNF121 1
0.627 1 0.218478071455209 1 8 1.12520504436868 1 RNF122 1
0.367 1 0.0786778673396068 1 6 -0.344520841168561 2 RNF123 1
1 1 0.242378328860233 1 7 0.159362542718341 2 RNF125 1
0.496 1 0.363558486252013 1 5 -0.714969961854916 1 RNF126 1
0.155 1 0.221390839485928 0.70011930195446 8 0.97170688761893 4 RNF128 1
1 1 2.78156539953176 0.359509792639906 10 3.89914926393089 1 RNF13 1
1 1 2.98754760220994 0.334722700070213 10 4.28318254694491 5 RNF130 1
0.655 1 0.166477570037299 1 1 -5.05743715031895 4 RNF133 1
0.9 1 0.300594787754451 1 4 -1.95692888941608 2 RNF135 1
0.883 1 0.0766404183385558 1 7 0.547176531080896 3 RNF138 1
0.468 1 0.385724781771319 1 7 0.539169782425128 5 RNF139 1
1 1 0.167031115853511 1 6 0.0452130895439903 1 RNF14 1
0.154 1 0.242378328860233 0.635370334980748 7 0.105481001252962 2 RNF141 1
0.531 1 5.5207154440852 0.0961831859254591 11 5.69732746628649 5 RNF144A 1
0.739 1 0.385724781771319 1 8 0.989284520204496 5 RNF144B 1
0.352 0.898705627355087 5.91730979646276 0.0594864916841802 11 4.66047502394812 3 RNF145 1
0.442 1 0.370418080332222 1 9 2.60848322762756 1 RNF146 1
0.227 1 0.0214787345058515 1 2 -4.01738577773867 4 RNF148 1
0.698 1 3.68310071232421 0.189514231219469 10 3.39853482809789 4 RNF149 1
0.776 1 6.42527294603216 0.120773079450144 11 6.49993024911185 1 RNF150 1
0.456 1 0.200643126846621 1 1 -5.14946767147317 1 RNF151 1
1 1 0.0284121911228069 1 8 0.922954536938709 3 RNF152 1
0.233 0.892331987675404 4.07367989367099 0.0571964430396205 10 3.2948334097336 3 RNF157 1
1 1 5.1236008176401 0.195175236243442 11 4.83354177095783 4 RNF165 1
1 1 0.0254833920080453 1 4 -2.00218990716475 1 RNF166 1
0.558 1 0.365940736211137 1 5 -0.663395692973515 3 RNF167 1
0.0267 0.9205600351365 0.410939709841525 0.064973034633953 9 1.89510505463126 2 RNF168 0.876279569892473
1 1 4.07367989367099 0.245478296307384 10 3.70119946269902 3 RNF169 1
1 1 0.166477570037299 1 1 -6.31342321909717 4 RNF17 1
1 1 0.385724781771319 1 7 0.591979729822954 5 RNF170 1
0.897 1 0.375356525345088 1 9 2.88781357627477 4 RNF175 1
0.108 0.694495291740617 5.5207154440852 0.0195626818831442 11 5.58555229159405 5 RNF180 1
0.41 1 0.11679592833327 1 3 -2.98404409872452 5 RNF181 1
0.168 1 0.410939709841525 0.408819094325996 9 2.43284647080581 2 RNF182 1
0.344 1 0.0235148833964863 1 2 -4.13094912155397 2 RNF183 1
0.484 1 0.242378328860233 1 7 0.119720961624692 2 RNF185 1
0.351 1 0.0214787345058515 1 2 -3.87282490950319 4 RNF186 1
0.387 0.954272046539499 5.1236008176401 0.0755328164262121 11 5.08394520100527 4 RNF19A 1
1 1 4.82193052456063 0.207385816719356 10 3.23803194668641 2 RNF19B 1
0.412 1 4.07367989367099 0.101137058078642 10 3.32915745536895 3 RNF2 1
0.611 1 2.78156539953176 0.219660483302982 10 3.12833767099764 1 RNF20 1
0.769 1 0 1 3 -2.8306241220843 2 RNF207 1
0.0182 0.92427323498746 0.272729416610176 0.0667328087531315 4 -1.86374093462962 3 RNF208 0.823641494845361
0.121 1 0 1 3 -2.1713463729046 3 RNF212 1
0.297 1 0.0254833920080453 1 4 -1.62783801753443 1 RNF212B 1
0.935 1 3.68310071232421 0.253862186518916 10 3.30396345292549 4 RNF213 1
1 1 0.242378328860233 1 8 1.7282641694593 2 RNF214 1
0.656 1 0.0254833920080453 1 4 -1.76601211900927 1 RNF215 1
0.653 1 3.68310071232421 0.177296265023371 10 3.06257845236132 4 RNF216 1
0.361 1 3.68310071232421 0.0980152399286936 10 3.5552962475637 4 RNF217 1
1 1 0.410939709841525 1 9 2.55892919126856 2 RNF220 1
0.615 1 0.0214787345058515 1 2 -3.57202981188819 4 RNF223 1
1 1 0.0254833920080453 1 4 -1.85434531374992 1 RNF224 1
0.537 1 3.68310071232421 0.145801063273431 10 4.03987916948504 4 RNF24 1
0.552 1 0 1 3 -2.96259222094944 3 RNF25 1
0.394 1 0.272729416610176 1 4 -1.52807616048651 3 RNF26 1
0.239 1 0 1 3 -2.19599002692234 4 RNF31 1
0.206 1 0 1 3 -2.42072935796484 1 RNF32 1
0.0493 1 0.221390839485928 0.222683107008741 7 0.270373826462853 4 RNF34 0.984385569334837
0.179 0.770244886766446 5.91730979646276 0.0302502329871257 11 6.39334649341598 3 RNF38 1
0.794 1 0 1 3 -2.8540286337305 1 RNF39 1
1 1 0.410939709841525 1 9 2.30280723669001 2 RNF4 1
0.112 1 0.385724781771319 0.290362469026946 8 1.44538356961845 5 RNF40 1
0.698 1 0.221390839485928 1 6 0.084210835195764 4 RNF41 1
0.556 1 0.167031115853511 1 6 -0.120509731420311 1 RNF43 1
1 1 4.07367989367099 0.245478296307384 10 3.11505293723379 3 RNF44 1
0.727 1 0.40332971521484 1 5 -1.18262526262592 2 RNF5 1
0.846 1 0.221390839485928 1 8 0.894681493315827 4 RNF6 1
0.0432 1 0.2874741298107 0.150274391745953 4 -1.74252723441889 5 RNF7 0.964707928388747
1 1 0.167031115853511 1 6 -0.0884291827161928 1 RNF8 1
0.00423 0.602917786509654 0.365940736211137 0.0115592487564965 5 -0.692234858027331 3 RNFT1 0.555402180451128
0.539 1 0.0761414942905123 1 7 0.765288244951112 1 RNFT2 1
0.497 0.987759254344697 5.5207154440852 0.0900245638511359 11 5.08745344322614 5 RNGTT 1
0.0372 1 0.242378328860233 0.153479067930414 7 0.127001255448842 2 RNH1 0.952527272727273
0.682 1 0.242378328860233 1 7 0.59879102461572 2 RNLS 1
0.53 1 4.82193052456063 0.109914482861259 10 4.11722429441934 2 RNMT 1
0.397 1 4.07367989367099 0.0974548836340315 10 4.11671422889162 3 RNPC3 1
0.836 1 0.272729416610176 1 4 -1.40506327047878 3 RNPEP 1
0.227 1 0.274566347243145 0.826758276384752 4 -1.85145362230712 4 RNPEPL1 1
0.371 1 0.221390839485928 1 7 0.249758824550889 4 RNPS1 1
0.045 0.549796429826997 5.1236008176401 0.00878288563095489 11 7.60260358258353 4 ROBO1 0.979736744759556
0.361 0.902024950816543 5.91730979646276 0.0610074531192871 11 8.15993839143379 3 ROBO2 1
0.442 1 0.385724781771319 1 7 0.475833592985155 5 ROBO3 1
0.915 1 0.385724781771319 1 8 1.16603122369828 5 ROBO4 1
0.153 0.775726957157146 4.82193052456063 0.0317300299580615 11 6.59941943932804 2 ROCK1 1
0.763 1 5.1236008176401 0.148918705253746 11 7.4681003245267 4 ROCK2 1
1 1 0.167031115853511 1 6 -0.0738093600829143 1 ROGDI 1
0.563 1 0.11679592833327 1 3 -2.41310415762037 5 ROM1 1
1 1 0 1 3 -2.23233864925452 4 ROMO1 1
0.532 1 0.2874741298107 1 4 -1.57792512183375 5 ROPN1 1
0.817 1 0 1 3 -2.63862863778208 2 ROPN1B 1
0.0159 1 0.0213350353753258 0.745253041313843 2 -3.45494207524559 3 ROPN1L 0.820950815217391
0.0336 0.98798149588467 0.37284527840381 0.0901178101110604 9 2.47287188087552 3 ROR1 0.919105263157895
0.585 1 0.385724781771319 1 5 -0.7253718334001 5 ROR2 1
0.546 1 0.0766404183385558 1 7 0.0908239476945699 3 RORA 1
0.804 1 5.5207154440852 0.145633298463407 11 6.76441250218181 5 RORB 1
0.622 1 0.212876412581341 1 1 -4.78656033329888 5 RORC 1
0.0337 1 0.166477570037299 0.20242967261265 1 -4.76240645268561 4 ROS1 0.919105263157895
0.897 1 0.166477570037299 1 1 -5.12989519792169 4 RP1 1
0.632 1 0.200643126846621 1 1 -5.64175695827064 1 RP1L1 1
1 1 0.0761414942905123 1 7 0.568921901149023 1 RP2 1
0.897 1 0 1 3 -2.25129287016007 1 RP9 1
0.605 1 0.221390839485928 1 7 0.214199160698863 4 RPA1 1
0.536 1 0.272729416610176 1 4 -1.4196362206449 3 RPA2 1
0.608 1 0.0235148833964863 1 2 -3.5346453967101 2 RPA3 1
0.742 1 0.300594787754451 1 4 -1.83584146406924 2 RPA4 1
0.779 1 0.169605541081847 1 5 -0.51447223704516 4 RPAIN 1
0.171 1 0.169605541081847 1 5 -1.04365643537903 4 RPAP1 1
0.543 1 4.07367989367099 0.13329471489491 10 3.71515316595324 3 RPAP2 1
0.124 1 0.385724781771319 0.321472733565547 8 1.20462699913494 5 RPAP3 1
0.532 1 0.272729416610176 1 4 -1.82557014749425 3 RPE 1
0.734 1 0.11679592833327 1 2 -3.15439088990991 5 RPE65 1
0.0665 1 0.385724781771319 0.172402715984749 7 0.0908239476945699 5 RPEL1 1
0.564 1 0.0766404183385558 1 7 0.132841981514245 3 RPF1 1
0.664 1 0.40332971521484 1 5 -0.573982357049165 2 RPF2 1
1 1 0.242378328860233 1 8 1.22440427288781 2 RPGR 1
0.663 1 0.200643126846621 1 1 -5.61975335665496 1 RPGRIP1 1
0.543 1 0.0284121911228069 1 8 1.68837592876523 3 RPGRIP1L 1
0.703 1 2.78156539953176 0.252735384225854 10 4.53723078505782 1 RPH3A 1
0.922 1 0.40332971521484 1 5 -1.35461767709974 2 RPH3AL 1
0.411 1 0.2874741298107 1 4 -1.64021395504035 5 RPIA 1
0.525 1 0.218478071455209 1 8 1.34272304255875 1 RPL10 1
0.257 1 0.0761414942905123 1 7 0.692910821416848 1 RPL10A 1
1 1 0.212876412581341 1 1 -4.98106527732191 5 RPL10L 1
1 1 1 1 1 1 1 RPL11 1
0.675 1 0.167031115853511 1 6 -0.499355002088406 1 RPL12 1
1 1 1 1 1 1 1 RPL13 1
0.391 1 0.370418080332222 1 9 2.73120261656795 1 RPL13A 1
0.219 1 0.410939709841525 0.532924890817816 9 2.54746192328795 2 RPL15 1
0.855 1 0.0786778673396068 1 6 -0.356383099678792 2 RPL17 1
0.762 1 0.385724781771319 1 7 0.0908239476945699 5 RPL18 1
1 1 0.2874741298107 1 4 -1.54910336042703 5 RPL18A 1
0.709 1 0.0284121911228069 1 8 1.54283103555947 3 RPL19 1
1 1 1 1 1 1 1 RPL21 1
0.342 1 0.0761414942905123 1 7 0.721966572225183 1 RPL22 1
1 1 0 1 3 -2.15659824043769 1 RPL22L1 1
1 1 1 1 1 1 1 RPL23 1
0.711 1 0.40332971521484 1 5 -0.647024255142696 2 RPL23A 1
0.817 1 0.375356525345088 1 9 2.1800941280702 4 RPL24 1
0.128 1 0.242378328860233 0.528100018685297 8 1.72625967822773 2 RPL26 1
0.309 1 0 1 3 -2.1475276736749 2 RPL26L1 1
0.779 1 0.242378328860233 1 8 0.820402976943503 2 RPL27A 1
1 1 0.385724781771319 1 7 0.109822519069452 5 RPL28 1
0.0176 0.939966608714168 0.242378328860233 0.0726137525692283 7 0.255233177743276 2 RPL29 0.821788235294118
0.0821 1 0.375356525345088 0.218725383619002 9 2.72576496668947 4 RPL3 1
1 1 1 1 1 1 1 RPL30 1
0.624 1 0.0284121911228069 1 8 1.18430315285475 3 RPL31 1
0.228 1 0.385724781771319 0.591095026233426 8 1.12597463749366 5 RPL34 1
1 1 1 1 1 1 1 RPL35 1
1 1 1 1 1 1 1 RPL35A 1
1 1 1 1 1 1 1 RPL36 1
0.638 1 0.221390839485928 1 6 -0.0933068645034512 4 RPL36A 1
0.0546 1 0.221390839485928 0.246622670236861 8 1.25160821021913 4 RPL36AL 1
1 1 0.242378328860233 1 8 1.43644307410881 2 RPL37 1
0.68 1 0.370418080332222 1 9 2.80581285670258 1 RPL37A 1
0.672 1 0.385724781771319 1 8 1.51915396559757 5 RPL38 1
0.391 1 0.0766404183385558 1 7 0.147136660038436 3 RPL39 1
1 1 0.0213350353753258 1 2 -3.30589447591714 3 RPL39L 1
0.674 1 0.212876412581341 1 1 -5.21952652370029 5 RPL3L 1
